PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_1997_Mgha,BIOM_1998_Mgha,BIOM_1999_Mgha,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha
3136,61552330010478,2000,34.786849,-84.172314,111,5,,,,151.684,,,,,173.39,,,,,193.615,,,,,193.721,,,,,223.03,,,,
3137,61552434010478,2000,34.699303,-84.230121,111,5,,,,135.923,,,,,168.864,,,,,191.574,,,,,209.443,,,,,213.819,,,,
3138,61552512010478,2000,34.924743,-84.590459,111,5,,,,310.92,,,,,310.615,,,,,324.837,,,,,354.166,,,,,335.817,,,,
3139,61552823010478,2000,33.534496,-84.528881,113,4,,,,123.069,,,,,140.911,,,,,,,,,,59.88,,,,,69.44,,,,
3140,61553021010478,2000,34.288564,-85.151414,115,5,,,,103.061,,,,,110.652,,,,,122.193,,,,,131.769,,,,,133.385,,,,
3141,61553105010478,2000,34.358985,-85.259321,115,3,,,,93.365,,,,,188.595,,,,,,,,,,,,,,,190.639,,,,
3142,61553314010478,2000,34.155029,-85.196221,115,5,,,,95.281,,,,,79.661,,,,,93.368,,,,,98.597,,,,,120.672,,,,
3143,61553719010478,2000,34.300705,-84.217072,117,5,,,,243.091,,,,,,237.971,,,,246.272,,,,,256.821,,,,,303.891,,,,
3144,61553804010478,2000,34.307605,-83.331764,119,5,,,,70.203,,,,,70.064,,,,,88.166,,,,,107.44,,,,,110.251,,,,
3145,61554138010478,2000,34.493003,-83.0721,119,5,,,,164.43,,,,,,178.499,,,,,173.887,,,,,202.216,,,,,195.461,,,
3146,61554609010478,2000,33.530874,-84.678693,121,4,,,,61.24,,,,,58.241,,,,,54.376,,,,,,,,,,25.631,,,,
3147,61555000010478,2000,34.654639,-84.364824,123,5,,,,222.369,,,,,234.663,,,,,225.42,,,,,249.451,,,,,268.392,,,,
3148,61555088010478,2000,34.697714,-84.524534,123,4,,,,41.684,,,,,41.841,,,,,44.604,,,,,,,,,,7.481,,,,
3149,61555147010478,2000,34.68577,-84.629625,123,5,,,,197.121,,,,,,217.318,,,,,,202.067,,,,,232.082,,,,,246.049,,
3150,61555557010478,2000,33.240386,-82.491497,125,4,,,,42.546,,,,,,72.334,,,,,,102.625,,,,,,,,,,79.993,,
3151,61555755010478,2000,31.282845,-81.713035,127,3,,,,84.176,,,,,132.958,,,,,,,,,,222.237,,,,,,,,,
3152,61556033010478,2000,31.276281,-81.650007,127,4,,,,33.418,,,,,84.406,,,,,120.416,,,,,160.834,,,,,,,,,
3153,61556102010478,2000,31.224897,-81.68951,127,5,,,,44.069,,,,,,70.892,,,,,100.427,,,,,160.865,,,,,199.973,,,
3154,61556354010478,2000,34.533165,-84.741817,129,4,,,,15.721,,,,,8.998,,,,,,,,,,57.014,,,,,97.379,,,,
3155,61556438010478,2000,34.610515,-85.01968,129,4,,,,134.74,,,,,,,,,,166.563,,,,,185.843,,,,,191.357,,,,
3156,61557101010478,2000,33.669266,-83.279839,133,5,,,,94.87,,,,,133.236,,,,,183.34,,,,,228.726,,,,,263.513,,,,
3157,61557243010478,2000,33.694137,-83.129583,133,3,,,,62.919,,,,,100.163,,,,,,,,,,161.326,,,,,,,,,
3158,61557377010478,2000,33.648484,-83.013742,133,5,,,,76.155,,,,,134.299,,,,,145.983,,,,,181.651,,,,,113.074,,,,
3159,61557618010478,2000,33.945415,-83.837143,135,4,,,,38.214,,,,,,73.304,,,,,,,107.899,,,,,,,,,,97.465,
3160,61557696010478,2000,34.539323,-83.52261,137,2,,,,117.252,,,,,127.867,,,,,,,,,,,,,,,,,,,
3161,61557823010478,2000,34.700519,-83.609627,137,5,,,,281.567,,,,,307.961,,,,,315.328,,,,,366.108,,,,,332.717,,,,
3162,61558087010478,2000,34.425316,-83.677393,139,5,,,,58.487,,,,,73.02,,,,,37.712,,,,,56.148,,,,,155.73,,,,
3163,61558171010478,2000,34.230709,-83.804173,139,5,,,,43.574,,,,,65.213,,,,,92.805,,,,,132.255,,,,,177.283,,,,
3164,61558700010478,2000,33.23,-83.1292,141,3,,,,20.337,,,,,,,,,,,,,,,31.116,,,,,42.237,,,,
3165,61558770010478,2000,33.296092,-82.994695,141,4,,,,104.084,,,,,,,,,,52.995,,,,,102.374,,,,,157.123,,,,
3166,61558872010478,2000,33.35635,-83.085211,141,4,,,,79.368,,,,,,102.529,,,,,,,,118.96,,,,,,,,,,72.61
3167,61559184010478,2000,32.738967,-85.108398,145,4,,,,56.382,,,,,53.143,,,,,,,,,,67.063,,,,,72.745,,,,
3168,61559262010478,2000,32.828747,-85.073967,145,3,,,,96.191,,,,,166.589,,,,,,,,,,,,,,,92.223,,,,
3169,61559458010478,2000,32.746892,-84.851281,145,3,,,,54.853,,,,,107.154,,,,,,,,,,145.126,,,,,,,,,
3170,61559587010478,2000,32.76002,-84.696489,145,5,,,,64.928,,,,,59.014,,,,,80.469,,,,,101.98,,,,,127.138,,,,
3171,61559705010478,2000,32.67153,-84.702592,145,5,,,,109.255,,,,,116.092,,,,,139.277,,,,,155.024,,,,,185.101,,,,
3172,61560428010478,2000,33.264284,-85.121023,149,5,,,,15.474,,,,,,22.465,,,,,,27.215,,,,,34.973,,,,,40.635,,
3173,61561348010478,2000,33.394464,-83.988371,151,5,,,,34.047,,,,,52.918,,,,,58.86,,,,,87.509,,,,,113.919,,,,
3174,61561440010478,2000,33.537964,-84.257958,151,5,,,,48.165,,,,,65.058,,,,,82.243,,,,,92.089,,,,,69.906,,,,
3175,61561510010478,2000,33.453225,-84.094306,151,5,,,,94.229,,,,,72.196,,,,,84.133,,,,,126.922,,,,,157.912,,,,
3176,61561577010478,2000,33.476811,-84.014179,151,5,,,,157.566,,,,,,189.985,,,,,,,216.385,,,,,259.618,,,,,304.773,
3177,61561687010478,2000,32.379172,-83.784512,153,3,,,,39.673,,,,,,,,,,36.708,,,,,73.996,,,,,,,,,
3178,61561801010478,2000,32.38016,-83.643899,153,2,,,,88.834,,,,,180.73,,,,,,,,,,,,,,,,,,,
3179,61562157010478,2000,32.303066,-83.643937,153,4,,,,229.207,,,,,237.321,,,,,223.593,,,,,,,,,,82.748,,,,
3180,61562222010478,2000,31.504265,-83.374373,155,3,,,,98.977,,,,,110.178,,,,,,,,,,146.662,,,,,,,,,
3181,61562654010478,2000,31.593209,-83.499469,155,5,,,,107.985,,,,,131.663,,,,,124.071,,,,,102.227,,,,,99.956,,,,
3182,61562813010478,2000,34.095759,-83.395774,157,5,,,,23.473,,,,,25.895,,,,,28.072,,,,,66.775,,,,,101.746,,,,
3183,61562989010478,2000,34.045297,-83.451631,157,4,,,,68.571,,,,,20.774,,,,,27.039,,,,,23.854,,,,,,,,,
3184,61563131010478,2000,34.162679,-83.37875,157,5,,,,163.331,,,,,170.438,,,,,195.928,,,,,233.809,,,,,239.99,,,,
3185,61564068010478,2000,31.74392,-82.69321,161,3,,,,78.174,,,,,136.475,,,,,161.76,,,,,,,,,,,,,,
3186,61564187010478,2000,31.839417,-82.756631,161,2,,,,0.495,,,,,,,,,,,,,,,85.862,,,,,,,,,
3187,61564648010478,2000,32.898065,-81.942584,165,5,,,,167.578,,,,,181.228,,,,,196.213,,,,,200.961,,,,,228.728,,,,
3188,61564796010478,2000,32.823594,-81.831906,165,4,,,,9.981,,,,,21.162,,,,,,,,,,78.379,,,,,111.036,,,,
3189,61564967010478,2000,32.88078,-81.905856,165,5,,,,86.034,,,,,82.407,,,,,96.998,,,,,97.151,,,,,119.121,,,,
3190,61565056010478,2000,32.714195,-82.607652,167,3,,,,97.326,,,,,,,,,,125.962,,,,,,,,,,62.501,,,,
3191,61565288010478,2000,32.673369,-82.758822,167,4,,,,54.878,,,,,64.015,,,,,7.98,,,,,29.79,,,,,,,,,
3192,61565347010478,2000,32.586643,-82.666768,167,5,,,,28.158,,,,,33.107,,,,,22.58,,,,,40.862,,,,,62.586,,,,
3193,61565414010478,2000,33.068636,-83.641262,169,5,,,,67.51,,,,,,,68.993,,,,,83.053,,,,,103.699,,,,,125.537,,
3194,61565587010478,2000,33.150616,-83.492037,169,3,,,,97.241,,,,,128.155,,,,,,,,,,135.489,,,,,,,,,
3195,61565699010478,2000,32.99062,-83.690096,169,5,,,,79.14,,,,,88.917,,,,,109.911,,,,,126.749,,,,,162.748,,,,
3196,61565963010478,2000,32.998505,-84.205838,171,4,,,,70.712,,,,,,95.278,,,,,,,,,,,,20.135,,,,,28.993,
3197,61567131010478,2000,32.611497,-82.809121,175,2,,,,103.119,,,,,163.824,,,,,,,,,,,,,,,,,,,
3198,61567240010478,2000,32.273401,-82.85292,175,5,,,,399.546,,,,,,427.838,,,,,,410.034,,,,,444.61,,,,,480.248,,
3199,61567327010478,2000,31.740935,-84.171811,177,3,,,,23.802,,,,,32.323,,,,,50.415,,,,,,,,,,,,,,
3200,61567572010478,2000,31.898287,-84.237545,177,5,,,,121.6,,,,,138.786,,,,,153.758,,,,,145.227,,,,,136.926,,,,
3201,61567989010478,2000,31.80504,-81.472739,179,5,,,,145.12,,,,,173.48,,,,,187.186,,,,,212.097,,,,,240.866,,,,
3202,61568211010478,2000,33.849068,-82.459971,181,3,,,,71.373,,,,,89.621,,,,,110.219,,,,,,,,,,,,,,
3203,61568281010478,2000,33.773193,-82.338679,181,5,,,,177.001,,,,,188.536,,,,,119.148,,,,,116.462,,,,,96.358,,,,
3204,61568435010478,2000,33.766466,-82.479523,181,4,,,,53.415,,,,,73.795,,,,,,,,,,28.564,,,,,91.976,,,,
3205,61568480010478,2000,33.73752,-82.283877,181,4,,,,20.226,,,,,,32.6,,,,,,,,,,,62.704,,,,,93.965,,
3206,61569126010478,2000,31.67773,-81.519598,183,5,,,,64.099,,,,,,128.952,,,,,161.548,,,,,174.329,,,,,189.69,,,
3207,61570017010478,2000,30.811464,-83.21008,185,3,,,,62.625,,,,,,,,,,64.073,,,,,,,,,,77.247,,,,
3208,61570126010478,2000,30.794286,-83.349032,185,4,,,,84.081,,,,,91.241,,,,,108.765,,,,,,,,,,10.267,,,,
3209,61570238010478,2000,30.975628,-83.295463,185,4,,,,48.006,,,,,56.95,,,,,,,,,,60.961,,,,,69.099,,,,
3210,61570958010478,2000,33.455834,-82.447839,189,4,,,,52.914,,,,,,,,,,68.687,,,,,78.606,,,,,105.328,,,,
3211,61590628010478,2000,31.840636,-82.076564,1,5,,,,63.55,,,,,92.447,,,,,94.826,,,,,128.353,,,,,184.406,,,,
3212,61590705010478,2000,31.692829,-82.269439,1,3,,,,137.238,,,,,,,,,,5.888,,,,,77.98,,,,,,,,,
3213,61591251010478,2000,31.231173,-83.01356,3,3,,,,16.692,,,,,28.077,,,,,47.967,,,,,,,,,,,,,,
3214,61591310010478,2000,31.203855,-82.758255,3,3,,,,67.825,,,,,122.328,,,,,,,,,,116.667,,,,,,,,,
3215,61591651010478,2000,31.653164,-82.572508,5,3,,,,59.209,,,,,,,,,,107.223,,,,,,,,,,110.522,,,,
3216,61591721010478,2000,31.59041,-82.321251,5,2,,,,59.293,,,,,106.382,,,,,,,,,,,,,,,,,,,
3217,61592663010478,2000,34.307598,-83.611987,11,4,,,,155.689,,,,,,,,,,43.766,,,,,80.641,,,,,117.796,,,,
3218,61592743010478,2000,34.386521,-83.433204,11,4,,,,159.205,,,,,,,,,,24.842,,,,,45.218,,,,,67.667,,,,
3219,61592869010478,2000,34.242538,-83.394379,11,5,,,,224.296,,,,,249.326,,,,,253.346,,,,,253.83,,,,,238.643,,,,
3220,61592949010478,2000,34.387817,-83.595205,11,4,,,,84.072,,,,,,,,,,46.226,,,,,64.25,,,,,94.04,,,,
3221,61593185010478,2000,33.926179,-83.781682,13,4,,,,133.701,,,,,158.611,,,,,173.056,,,,,213.546,,,,,,,,,
3222,61593487010478,2000,34.295682,-84.806244,15,5,,,,7.877,,,,,32.685,,,,,81.969,,,,,112.025,,,,,172.596,,,,
3223,61593909010478,2000,31.833113,-83.404759,17,5,,,,7.793,,,,,18.428,,,,,36.902,,,,,48.394,,,,,49.232,,,,
3224,61594174010478,2000,32.836793,-83.756582,21,4,,,,141.276,,,,,124.143,,,,,142.873,,,,,163.409,,,,,,,,,
3225,61594583010478,2000,31.180229,-81.892277,25,3,,,,87.204,,,,,95.272,,,,,,,,,,11.686,,,,,,,,,
3226,61595084010478,2000,30.88177,-83.450041,27,4,,,,59.076,,,,,69.555,,,,,,,,,,45.051,,,,,84.691,,,,
3227,61595194010478,2000,32.133079,-81.664769,29,4,,,,47.883,,,,,69.025,,,,,95.911,,,,,,,,,,14.093,,,,
3228,61596751010478,2000,32.537318,-81.743033,31,4,,,,90.963,,,,,139.018,,,,,,,,,,127.767,,,,,200.913,,,,
3229,61597175010478,2000,32.524792,-81.697319,31,2,,,,76.215,,,,,,115.874,,,,,,,,,,,,,,,,,,
3230,61597635010478,2000,33.205253,-81.831429,33,3,,,,178.033,,,,,214.519,,,,,253.649,,,,,,,,,,,,,,
3231,61598072010478,2000,32.97084,-81.906536,33,4,,,,142.618,,,,,184.122,,,,,,,,,,9.528,,,,,69.691,,,,
3232,61598201010478,2000,33.148055,-82.129884,33,5,,,,175.237,,,,,172.229,,,,,179.296,,,,,217.559,,,,,146.853,,,,
3233,61599308010478,2000,30.881769,-81.723325,39,4,,,,10.399,,,,,57.797,,,,,,,,,,197.937,,,,,253.027,,,,
3234,61599684010478,2000,31.092036,-81.771464,39,3,,,,19.502,,,,,,,,,,70.523,,,,,,,,,,133.734,,,,
3235,61599767010478,2000,30.88063,-81.437614,39,5,,,,172.419,,,,,186.718,,,,,165.282,,,,,141.638,,,,,159.993,,,,
3236,61600204010478,2000,33.671848,-85.214794,45,5,,,,46.343,,,,,51.715,,,,,64.167,,,,,80.14,,,,,88.414,,,,
3237,61600297010478,2000,33.456816,-84.991838,45,5,,,,100.353,,,,,127.364,,,,,139.939,,,,,149.425,,,,,183.312,,,,
3238,61600396010478,2000,33.504922,-85.033174,45,4,,,,138.925,,,,,155.444,,,,,161.032,,,,,,,,,,178.109,,,,
3239,61600465010478,2000,33.486764,-84.970411,45,4,,,,121.911,,,,,,165.917,,,,,,,,,,77.445,,,,,103.613,,,
3240,61600597010478,2000,33.713589,-85.030539,45,3,,,,284.131,,,,,,331.783,,,,,,373.523,,,,,,,,,,,,
3241,61600808010478,2000,34.840924,-85.077021,47,5,,,,90.362,,,,,123.003,,,,,133.566,,,,,119.22,,,,,142.075,,,,
3242,61601038010478,2000,30.950403,-82.140805,49,4,,,,97.359,,,,,131.8,,,,,,,,,,112.43,,,,,149.794,,,,
3243,61601195010478,2000,30.973203,-81.98108,49,3,,,,25.978,,,,,61.628,,,,,92.058,,,,,,,,,,,,,,
3244,61601303010478,2000,30.436022,-82.179771,49,3,,,,29.411,,,,,33.217,,,,,,,,,,,,,,,39.53,,,,
3245,61601387010478,2000,30.61741,-82.090421,49,5,,,,91.299,,,,,122.263,,,,,169.386,,,,,215.935,,,,,246.896,,,,
3246,61601556010478,2000,30.811161,-82.137984,49,2,,,,8.922,,,,,24.899,,,,,,,,,,,,,,,,,,,
3247,61601618010478,2000,30.815241,-82.057116,49,4,,,,59.024,,,,,91.986,,,,,,,,,,116.963,,,,,162.262,,,,
3248,61602194010478,2000,32.145368,-81.312677,51,2,,,,196.241,,,,,,,,,,,144.019,,,,,,,,,,,,,
3249,61602384010478,2000,34.367881,-85.407322,55,2,,,,49.107,,,,,,,,,,,,,,,118.722,,,,,,,,,
3250,61602494010478,2000,34.543246,-85.203873,55,5,,,,80.063,,,,,75.535,,,,,91.25,,,,,96.895,,,,,111.122,,,,
3251,216102250010854,2001,31.003044,-82.846099,65,5,,,,,113.402,,,,,127.005,,,,,127.399,,,,,146.906,,,,,169.987,,,
3252,61262214010478,2001,34.173328,-84.851032,15,4,,,,,142.997,,,,,158.506,,,,,111.637,,,,,133.806,,,,,,,,
3253,61262296010478,2001,34.258142,-84.671454,15,5,,,,,79.662,,,,,103.325,,,,,121.487,,,,,32.289,,,,,50.491,,,
3254,61262397010478,2001,31.782857,-83.212743,17,3,,,,,52.827,,,,,,,,,,,,164.401,,,,,201.039,,,,,,
3255,61262723010478,2001,32.790895,-83.7338,21,4,,,,,44.259,,,,,79.782,,,,,100.262,,,,,131.274,,,,,,,,
3256,61262830010478,2001,32.722957,-83.630891,21,3,,,,,91.252,,,,,,,,,,,,,,,19.475,,,,,45.286,,,
3257,61263016010478,2001,32.499757,-83.314955,23,4,,,,,59.312,,,,,93.446,,,,,130.297,,,,,181.53,,,,,,,,
3258,61263215010478,2001,32.476511,-83.420146,23,4,,,,,97.03,,,,,119.937,,,,,,,,,,82.952,,,,,87.684,,,
3259,61263339010478,2001,31.011601,-82.106675,25,3,,,,,33.936,,,,,69.021,,,,,,,,,,,,,,,75.621,,,
3260,61263411010478,2001,31.225663,-81.845587,25,5,,,,,0.892,,,,,2.688,,,,,4.756,,,,,10.454,,,,,19.491,,,
3261,61263596010478,2001,31.221046,-81.944642,25,2,,,,,9.37,,,,,,,,,,,,,,,85.04,,,,,,,,
3262,61263630010478,2001,31.228138,-82.140599,25,5,,,,,52.073,,,,,59.534,,,,,74.549,,,,,73.528,,,,,87.082,,,
3263,61263789010478,2001,30.856986,-83.613306,27,5,,,,,294.061,,,,,280.942,,,,,331.731,,,,,358.616,,,,,334.409,,,
3264,61264121010478,2001,30.751315,-83.611311,27,3,,,,,110.929,,,,,,,,,,,,,,,60.587,,,,,128.99,,,
3265,61264706010478,2001,32.21525,-81.72296,31,4,,,,,91.507,,,,,144.927,,,,,200.614,,,,,,,,,,27.522,,,
3266,61264827010478,2001,32.491647,-81.947808,31,5,,,,,165.167,,,,,139.599,,,,,148.526,,,,,165.484,,,,,205.221,,,
3267,61265063010478,2001,32.316743,-81.842696,31,4,,,,,114.953,,,,,171.667,,,,,,,,,,66.934,,,,,114.272,,,
3268,61265311010478,2001,32.939446,-82.167782,33,4,,,,,6.825,,,,,48.696,,,,,117.84,,,,,,,,,,131.493,,,
3269,61265396010478,2001,33.109821,-82.233255,33,4,,,,,91.132,,,,,,,,,,7.676,,,,,59.285,,,,,110.343,,,
3270,61265975010478,2001,33.253933,-83.851898,35,3,,,,,137.635,,,,,,,,,,11.825,,,,,61.593,,,,,,,,
3271,61267201010478,2001,30.933735,-81.844726,39,5,,,,,143.351,,,,,145.796,,,,,160.431,,,,,229.68,,,,,271.913,,,
3272,61267670010478,2001,32.395397,-82.097875,43,5,,,,,133.52,,,,,112.845,,,,,102.824,,,,,113.382,,,,,135.268,,,
3273,61267776010478,2001,32.301885,-82.006789,43,5,,,,,39.976,,,,,81.383,,,,,106.257,,,,,130.869,,,,,144.989,,,
3274,61267988010478,2001,33.733653,-84.982563,45,5,,,,,106.506,,,,,124.091,,,,,35.187,,,,,68.967,,,,,81.779,,,
3275,61268067010478,2001,33.560454,-84.940048,45,3,,,,,117.169,,,,,151.195,,,,,,,,,,95.555,,,,,,,,
3276,61268322010478,2001,30.516364,-82.027507,49,3,,,,,56.072,,,,,92.19,,,,,,,,,,,,,,,40.438,,,
3277,61268411010478,2001,30.365235,-82.059469,49,4,,,,,29.08,,,,,55.124,,,,,,,,,,109.041,,,,,139.48,,,
3278,61269008010478,2001,31.061055,-82.048923,49,2,,,,,102.493,,,,,109.99,,,,,,,,,,,,,,,,,,
3279,61269099010478,2001,30.897993,-81.936854,49,4,,,,,36.139,,,,,,,54.134,,,,,89.556,,,,,135.575,,,,,,
3280,61269172010478,2001,30.82918,-82.141113,49,5,,,,,231.158,,,,,274.184,,,,,288.204,,,,,218.385,,,,,235.498,,,
3281,61269750010478,2001,32.232279,-84.866914,53,4,,,,,17.06,,,,,55.419,,,,,,,,,,10.83,,,,,16.74,,,
3282,61270146010478,2001,32.246941,-84.695899,53,5,,,,,126.665,,,,,137.168,,,,,141.582,,,,,182.177,,,,,186.924,,,
3283,61270271010478,2001,34.414556,-85.370464,55,2,,,,,52.837,,,,,,,,,,,,,,,,,,,,25.964,,,
3284,61270372010478,2001,34.480159,-85.491506,55,3,,,,,28.565,,,,,32.229,,,,,28.004,,,,,,,,,,,,,
3285,61271163010478,2001,34.341015,-84.631147,57,5,,,,,139.523,,,,,152.521,,,,,178.388,,,,,192.913,,,,,179.154,,,
3286,61271330010478,2001,33.95646,-83.361093,59,5,,,,,80.228,,,,,109.616,,,,,127.672,,,,,147.941,,,,,139.891,,,
3287,61271864010478,2001,31.768513,-85.012661,61,4,,,,,54.678,,,,,73.46,,,,,96.053,,,,,125.0,,,,,,,,
3288,61272334010478,2001,30.862757,-82.883506,65,4,,,,,57.914,,,,,69.916,,,,,,,,,,36.058,,,,,73.22,,,
3289,61273198010478,2001,31.167497,-82.866657,65,3,,,,,66.37,,,,,84.331,,,,,,,,,,,,,,,53.966,,,
3290,61273579010478,2001,30.632438,-82.528105,65,3,,,,,130.619,,,,,,,,,,24.094,,,,,52.57,,,,,,,,
3291,61273667010478,2001,31.083697,-82.80117,65,4,,,,,68.656,,,,,79.622,,,,,90.72,,,,,,,,,,73.2,,,
3292,61273734010478,2001,31.164102,-82.724959,65,4,,,,,150.88,,,,,169.193,,,,,216.294,,,,,,,,,,64.163,,,
3293,61273814010478,2001,30.922414,-82.52782,65,2,,,,,112.546,,,,,,,,,,22.703,,,,,,,,,,,,,
3294,61273909010478,2001,30.990734,-82.935972,65,3,,,,,55.844,,,,,64.447,,,,,,,,,,,,,,,1.429,,,
3295,61274471010478,2001,31.603959,-83.015803,69,2,,,,,41.359,,,,,,,,,,33.121,,,,,,,,,,,,,
3296,61275145010478,2001,31.260274,-83.644477,71,2,,,,,60.073,,,,,,,,,,89.195,,,,,,,,,,,,,
3297,61275417010478,2001,33.544771,-82.395184,73,5,,,,,232.108,,,,,218.914,,,,,250.515,,,,,262.814,,,,,309.289,,,
3298,61275573010478,2001,33.559534,-82.248416,73,4,,,,,137.876,,,,,149.321,,,,,,,,,,105.877,,,,,138.656,,,
3299,61275776010478,2001,31.137781,-83.367572,75,4,,,,,78.166,,,,,99.808,,,,,117.314,,,,,,,,,,153.189,,,
3300,61275867010478,2001,31.245757,-83.427061,75,4,,,,,36.357,,,,,34.795,,,,,,,,,,9.014,,,,,12.149,,,
3301,61276239010478,2001,33.328713,-84.739929,77,5,,,,,91.13,,,,,110.989,,,,,136.652,,,,,171.193,,,,,195.775,,,
3302,61276349010478,2001,33.246392,-84.911053,77,5,,,,,115.003,,,,,69.967,,,,,75.125,,,,,106.967,,,,,119.003,,,
3303,61276462010478,2001,33.40085,-84.851949,77,5,,,,,156.779,,,,,135.155,,,,,136.826,,,,,166.348,,,,,177.783,,,
3304,61277912010478,2001,34.352258,-84.233941,85,4,,,,,67.117,,,,,61.325,,,,,69.003,,,,,82.297,,,,,,,,
3305,61278475010478,2001,32.239517,-83.0976,91,4,,,,,6.984,,,,,9.105,,,,,,,,,,12.639,,,,,50.705,,,
3306,61278637010478,2001,32.398948,-83.185337,91,3,,,,,115.375,,,,,,,,,,,,,,,,,,34.113,,,,,58.659
3307,61279074010478,2001,32.246715,-83.218347,91,3,,,,,42.114,,,,,60.18,,,,,88.881,,,,,,,,,,,,,
3308,61279149010478,2001,31.99892,-83.16348,91,4,,,,,23.756,,,,,34.727,,,,,,,,,,44.805,,,,,63.314,,,
3309,61279214010478,2001,32.157344,-82.965736,91,2,,,,,24.017,,,,,84.199,,,,,,,,,,,,,,,,,,
3310,61279569010478,2001,31.621498,-84.321301,95,4,,,,,51.96,,,,,,,,,,65.979,,,,,69.298,,,,,50.467,,,
3311,61279795010478,2001,31.478968,-84.409494,95,5,,,,,186.955,,,,,188.164,,,,,191.46,,,,,210.649,,,,,241.701,,,
3312,61280308010478,2001,31.14523,-84.970817,99,5,,,,,58.104,,,,,81.24,,,,,102.983,,,,,125.495,,,,,130.494,,,
3313,61280703010478,2001,31.312955,-84.740675,99,4,,,,,130.67,,,,,152.718,,,,,183.737,,,,,,,,,,1.976,,,
3314,61280768010478,2001,31.37904,-84.996999,99,4,,,,,52.901,,,,,65.976,,,,,,,,,,57.368,,,,,75.295,,,
3315,61280844010478,2001,30.681467,-83.071188,101,4,,,,,73.528,,,,,91.826,,,,,,,,,,95.643,,,,,88.116,,,
3316,61280898010478,2001,30.629617,-83.002692,101,2,,,,,55.174,,,,,,,,100.9,,,,,,,,,,,,,,,
3317,61281037010478,2001,30.684687,-82.780909,101,4,,,,,36.096,,,,,66.85,,,,,112.166,,,,,,,,,,19.638,,,
3318,61281104010478,2001,30.650449,-82.841656,101,5,,,,,26.46,,,,,68.296,,,,,144.66,,,,,149.176,,,,,177.149,,,
3319,61281258010478,2001,30.682194,-82.643112,101,3,,,,,56.173,,,,,,,,,,,,,66.422,,,,,,,,,,67.871
3320,61281345010478,2001,30.838766,-83.004644,101,5,,,,,167.493,,,,,179.622,,,,,196.463,,,,,207.707,,,,,221.682,,,
3321,61281402010478,2001,30.617764,-82.79744,101,3,,,,,171.059,,,,,199.94,,,,,,,,,,71.587,,,,,,,,
3322,61281740010478,2001,32.245144,-81.42598,103,4,,,,,315.314,,,,,344.147,,,,,326.906,,,,,,,,,,7.86,,,
3323,61281966010478,2001,34.184527,-82.879938,105,5,,,,,145.401,,,,,146.631,,,,,159.53,,,,,166.91,,,,,166.629,,,
3324,61282497010478,2001,32.552858,-82.342047,107,5,,,,,70.13,,,,,106.853,,,,,140.058,,,,,171.262,,,,,202.696,,,
3325,61282577010478,2001,32.174246,-81.915006,109,4,,,,,66.096,,,,,78.762,,,,,87.358,,,,,,,,,,92.21,,,
3326,61282718010478,2001,32.226195,-81.873713,109,5,,,,,28.122,,,,,40.922,,,,,48.26,,,,,61.514,,,,,76.213,,,
3327,61283298010478,2001,34.965359,-84.387828,111,5,,,,,200.457,,,,,163.709,,,,,176.324,,,,,208.183,,,,,226.948,,,
3328,61283397010478,2001,33.415757,-84.557627,113,5,,,,,123.047,,,,,134.412,,,,,149.866,,,,,163.916,,,,,133.407,,,
3329,61283801010478,2001,34.173582,-85.145367,115,4,,,,,51.091,,,,,70.009,,,,,,,,,,93.864,,,,,115.707,,,
3330,61283869010478,2001,34.408361,-85.217228,115,4,,,,,160.948,,,,,170.865,,,,,176.05,,,,,177.615,,,,,,,,
3331,61283940010478,2001,34.32987,-85.243291,115,5,,,,,202.479,,,,,218.48,,,,,234.145,,,,,251.885,,,,,282.935,,,
3332,61284320010478,2001,34.094827,-84.137788,117,5,,,,,37.365,,,,,43.526,,,,,54.917,,,,,79.419,,,,,104.001,,,
3333,61284380010478,2001,34.408287,-83.250788,119,5,,,,,206.285,,,,,233.008,,,,,256.416,,,,,204.7,,,,,233.392,,,
3334,61284623010478,2001,33.708557,-84.607236,121,5,,,,,139.074,,,,,147.251,,,,,166.742,,,,,194.112,,,,,184.351,,,
3335,61285245010478,2001,34.622882,-84.261215,123,5,,,,,312.217,,,,,294.758,,,,,304.164,,,,,334.19,,,,,315.44,,,
3336,61285396010478,2001,34.643721,-84.526485,123,5,,,,,105.656,,,,,130.493,,,,,136.992,,,,,157.273,,,,,183.446,,,
3337,61285495010478,2001,33.236122,-82.670452,125,4,,,,,179.588,,,,,,,,,,3.762,,,,,26.167,,,,,53.858,,,
